Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3G2I8KB7bTWmvE1tHSlMHg,"1bTROl5p3rGTpvKeWnGgrw,4fEkbug6kZzzJ8eYX6Kbbp,3yMmYEklQ7gLOZXEFNd3xr,4nJ0kto93jDLHQKmpGeYS8",Laapata,Ek Tha Tiger,"Sohail Sen,KK,Palak Muchhal,Anvita Dutt",16-07-2012,254850,60,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-14T19:37:42Z,"filmi,modern bollywood",0.726,0.946,11,-6.49,0,0.046,0.216,0.0169,0.163,0.869,108.021,4
4J9n7thOdqi8gxRGNyQoVC,"7HCqGPJcQTyGJ2yqntbuyr,6k6dimE4a6OFnD0HWmkIUW",Gal Mitthi Mitthi,Aisha (Original Motion Picture Soundtrack),"Amit Trivedi,Tochi Raina",05-07-2010,255906,63,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-14T19:45:27Z,"filmi,modern bollywood",0.906,0.699,0,-5.526,1,0.0462,0.13,0.0165,0.178,0.938,129.946,4
6UEhNvccAc4OyEDJYB5brb,"4W91bbPB2CTSsHwt7eqNl7,1wRPtKGflJrBx9BmLsSwlU",Ek Din Teri Raahon,Naqaab (Original Motion Picture Soundtrack),"Javed Ali,Pritam",13-07-2007,292000,69,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-15T01:15:57Z,"desi pop,filmi,modern bollywood,indian instrumental",0.602,0.867,2,-4.745,0,0.114,0.229,0.0000105,0.0806,0.698,91.993,4
34R3f0YG5o2u92g5QQMsaM,0LyfQWJT6nXafLPZqxe9Of,,,,0,0,0,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-15T01:28:06Z,,0.739,0.14,2,-23.791,0,0.0577,0.887,0.00737,0.0853,0.378,118.991,4
5pAo2q7eVt65OSkwYgqhHl,"61if35zz1W11GejEkxTLEQ,6uskWv5K2FA0YOAYr7JOUz,1wRPtKGflJrBx9BmLsSwlU",Daaru Desi,Cocktail (Original Motion Picture Soundtrack),"Benny Dayal,Shalmali Kholgade,Pritam",15-06-2012,269200,66,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-17T01:16:33Z,"filmi,modern bollywood,indian instrumental",0.703,0.781,8,-6.876,0,0.0468,0.194,0.000368,0.0928,0.679,94.014,4
6VBhH7CyP56BXjp8VsDFPZ,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw,2fMqTqiTxUDlmcOEPaQSsx",Kesariya (From Brahmastra),Kesariya (From Brahmastra),"Pritam,Arijit Singh,Amitabh Bhattacharya",17-07-2022,268164,78,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-17T14:58:46Z,"filmi,indian instrumental,modern bollywood",0.577,0.574,0,-6.525,1,0.0278,0.572,0,0.1,0.436,94.009,4
6iFm1CcTrJe7SbZqXMXuDk,"7HCqGPJcQTyGJ2yqntbuyr,4aR25YYg7R0ROZi1VJ5ONE",Meethi Boliyaan,Kai Po Che (Original Motion Picture Soundtrack),"Amit Trivedi,Mili Nair",01-02-2013,290880,47,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-17T18:28:30Z,"filmi,modern bollywood",0.352,0.461,6,-8.048,1,0.0305,0.691,0.00235,0.106,0.22,128.232,5
6opzqNYi60vcagmOeJcqB6,"0L5GV6LN8SWWUWIdBbTLTZ,1SJOL9HJ08YOn92lFcYf8a",Aaj Kal Zindagi (From Wake Up Sid),Dil Ka Junoon,"Shankar-Ehsaan-Loy,Shankar Mahadevan",04-03-2015,254506,66,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-17T18:32:33Z,"filmi,modern bollywood",0.639,0.617,4,-8.897,1,0.0329,0.21,0.00558,0.099,0.405,134.95,4
7BfEdmIxTm6q7bHvhnUgg1,"0L5GV6LN8SWWUWIdBbTLTZ,6k8RbhejJjg6BghZLi3zAR,4OuvAbDMwrP6XdKGiwLqwT",Tere Naina - Instrumental,Melodies of Love,"Shankar-Ehsaan-Loy,Naveen Kumar,Sanjay Wandrekar",28-03-2011,319826,40,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-17T19:27:31Z,"filmi,modern bollywood,indian instrumental",0.567,0.748,0,-7.877,1,0.0402,0.563,0.394,0.408,0.611,92.995,4
7qSTBn9oShMTdySMHU5LDZ,"4YgUVg4p7xtMOrOS4GjiJZ,0e7Xsukwik0zDaqCcSvJTg",Hum Tum - Flute Version (From Hum Tum),Soulful Melodies - Flute Version Vol.2,"Jatin-Lalit,Prasoon Joshi",12-10-2019,308048,35,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-17T19:31:46Z,"afghan pop,chutney,classic bollywood,filmi,modern bollywood",0.548,0.757,4,-8.952,1,0.0311,0.474,0.332,0.236,0.728,82.025,4
3JbujPTeag5mDMAcye3vDD,"1bTROl5p3rGTpvKeWnGgrw,61if35zz1W11GejEkxTLEQ,4iW4xSfMEIvrXM0Iu3aFDY,3GdSQUH1BRtl9UrrtuwJlP",Choomantar,Mere Brother Ki Dulhan,"Sohail Sen,Benny Dayal,Aditi Singh Sharma,Irshad Kamil",09-08-2011,260414,55,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-18T15:24:16Z,"filmi,modern bollywood,tollywood",0.798,0.861,8,-7.612,1,0.037,0.218,0.00000622,0.094,0.845,109.016,4
7fyiYhn7STpHvT5g0lbncC,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw",Ik Vaari Aa,Raabta,"Pritam,Arijit Singh",03-06-2017,274687,71,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-18T20:06:54Z,"filmi,indian instrumental,modern bollywood",0.512,0.752,4,-4.857,0,0.0534,0.305,0,0.708,0.428,127.965,4
5pQODzb8j3xMQ1qvrQXJvo,"0Yb0T3wUUNiIvHjqnfkbuH,1Xoow41U5fn5DwlMlYt7Gw,0QicOPoGCIHxlRFG0I4r9H",Laung Da Lashkara,Patiala House,"Mahalakshmi Iyer,Hard Kaur,Jassi",07-01-2011,304466,67,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T14:38:22Z,"modern bollywood,desi hip hop",0.841,0.74,9,-8.432,1,0.13,0.05,0.00000222,0.128,0.626,109.033,4
5DeruJZJuJfih7Dexm1aNR,6eMFGgGDh5iXU1POAK0cpe,Koi Aa Raha Paas Hai,Pyaar Ka Punchnama,Suraj Jagan,25-04-2011,284277,11,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T14:47:00Z,"filmi,modern bollywood",0.607,0.224,0,-13.602,1,0.0293,0.898,0.000108,0.0999,0.203,112.961,4
6B0RSaHnLZidlE2w3AjQfO,6swk5jDsD7ahHLnUOioVfq,Hawa Hawai,Shaitan,Suman Sridhar,18-05-2011,292306,42,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T14:47:10Z,,0.695,0.774,9,-5.754,1,0.231,0.0594,0.0179,0.0165,0.889,175.933,4
6VOKUdxhjSwbjinKbguOmy,"0L5GV6LN8SWWUWIdBbTLTZ,5GnnSrwNCGyfAU4zuIytiS,0oOet2f43PA68X5RxKobEy,6LyiUcIr0wG0mC8E01kyI6",Achha Lagta Hai,Aarakshan (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy,Mohit Chauhan,Shreya Ghoshal,Neuman Pinto",11-07-2011,236093,56,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T14:47:48Z,"filmi,modern bollywood",0.845,0.555,8,-7.498,1,0.0749,0.00248,0.0000166,0.0877,0.632,101.967,4
2mdrtXvSCmae0ylontlLfD,1TbRSunWGZ46mqnapcWxrm,Rozaana,Love Breakups Zindagi,Salim Merchant,05-09-2011,237424,34,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T14:56:42Z,"filmi,modern bollywood",0.759,0.707,6,-6.554,0,0.0294,0.593,0.0000198,0.109,0.647,105.044,4
31phvnfUfwzi0nf3dO814j,"6Mv8GjQa7LKUGCAqa9qqdb,6CXEwIaXYfVJ84biCxqc9k,4xd7mLI7urqrxELaXhAvzw",Vele,Student of the Year (Original Motion Picture Soundtrack),"Vishal-Shekhar,Vishal Dadlani,Shekhar Ravjiani",31-08-2012,230546,67,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T15:03:55Z,"filmi,modern bollywood",0.833,0.754,2,-7.555,1,0.0513,0.0166,0,0.246,0.65,108.001,4
0joXv5niso2T8YXWOlIe1X,"5UJ2sHO2ELrgW6aXeRLTQQ,4xlqU0G9EloUPHL1qlmWY6",Titli,Chennai Express,"Chinmayi,Gopi Sundar",03-07-2013,350617,64,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T15:04:13Z,"filmi,marathi pop,tollywood",0.679,0.421,7,-9.13,0,0.0344,0.685,0.00000681,0.244,0.65,81.012,4
3W1XPf7mvuQcWQB7U7MbTM,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw,3eDT9fwXKuHWFvgZaaYC5v",Dilliwaali Girlfriend,Yeh Jawaani Hai Deewani,"Pritam,Arijit Singh,Sunidhi Chauhan",30-03-2013,260552,68,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T15:04:29Z,"filmi,indian instrumental,modern bollywood",0.687,0.941,6,-5.23,0,0.0583,0.0811,0.00000293,0.0697,0.909,138.048,4
2Z5IsY5dxdYZArJ1aYbaHZ,"1mBydYMVBECdDmMfE2sEUO,48RCl7AbbfhC60EN8a80Op,0uof5XF5eCFYSke3QGAjsz",Slowly Slowly,Go Goa Gone (Original Motion Picture Soundtrack),"Sachin-Jigar,Jigar Saraiya,Talia Bentson",22-04-2013,197960,47,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T15:05:33Z,"filmi,gujarati pop,modern bollywood",0.578,0.729,1,-9.814,1,0.0374,0.0313,0.251,0.124,0.729,159.984,4
3UaP2PQwhA31keZXt7oPLA,"6Mv8GjQa7LKUGCAqa9qqdb,61if35zz1W11GejEkxTLEQ,3eDT9fwXKuHWFvgZaaYC5v,5hW7KULTxMzCDnqaV7LASR",The Disco Song,Student of the Year (Original Motion Picture Soundtrack),"Vishal-Shekhar,Benny Dayal,Sunidhi Chauhan,Nazia Hassan",31-08-2012,342093,63,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T15:14:32Z,"filmi,modern bollywood,chutney,classic bollywood,classic pakistani pop,ghazal",0.69,0.939,10,-6.441,0,0.0583,0.0102,0.0288,0.12,0.615,125.006,4
5juGbBslCRa1IEiaBnUErc,"1wRPtKGflJrBx9BmLsSwlU,5T2I75UlGBcWd5nVyfmL13,1RMmK2dEtVEbhSV7qvSXJ1",Gandi Baat,R... Rajkumar (Original Motion Picture Soundtrack),"Pritam,Mika Singh,Kalpana Patowary",28-10-2013,248546,64,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T15:28:59Z,"filmi,indian instrumental,modern bollywood,bhojpuri pop,indian folk",0.852,0.926,10,-5.244,0,0.287,0.141,0.00000167,0.0355,0.879,125.939,4
0g33l8O0ZomNjVIIqW8HH6,"3tHD07u1ON4uHxmnT9rwqZ,3FgHkfb3IqG4WKuVe1xCXM",Maine Tujhko Dekha,Golmaal Again!!!,"Neeraj Shridhar,Sukriti Kakar",06-10-2017,207393,41,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T16:04:44Z,"filmi,modern bollywood,desi pop",0.751,0.81,2,-6.076,1,0.0456,0.0735,0.00000661,0.552,0.882,112.004,4
4OFgWq4bcGSFH9RSrr30Po,"1mBydYMVBECdDmMfE2sEUO,782r0DFzndM6ncUN0GGrdO,3dwQYloGcqQmKOxaIj7cf7,1MqyzPUxI6TodUBQDSmRTL,3uMentAVqKwXCg749QOExa,12nV2OI5IRb69x7PnyPUCG",Babaji Ki Booti,Go Goa Gone (Original Motion Picture Soundtrack),"Sachin-Jigar,Anand Tiwari,Kunal Khemu,Raj Nidimoru,Krishna DK,Bornalee Deuri",22-04-2013,226240,45,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T20:35:27Z,"filmi,gujarati pop,modern bollywood",0.746,0.376,2,-9.477,0,0.158,0.195,0,0.176,0.729,87.971,4
44XwDsXhs41FcCiclo1SjS,6QtJ6BVdj43aDpgjnVp2tY,In Dino - Refresh Version,In Dino (Refresh Version),Mohammed Irfan,30-04-2021,256153,36,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-19T23:31:08Z,"filmi,modern bollywood",0.374,0.308,10,-12.392,1,0.0313,0.841,0.000453,0.168,0.228,106.316,4
2VR1z4g6haFyMoghNj46KB,3cKNppGLfcxdt9CtoHEZmQ,Jhoom,Jhoom,Ali Zafar,14-02-2011,389213,59,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-20T17:25:07Z,"classic pakistani pop,desi pop,filmi,modern bollywood,pakistani pop,sufi",0.734,0.529,0,-10.198,1,0.0346,0.392,0,0.11,0.58,128.022,4
0ojpEubhy4JNeVftmVuiN7,"5wJ1H6ud777odtZl5gG507,4IKVDbCSBTxBeAsMKjAuTs",Pehla Pyaar,Kabir Singh,"Vishal Mishra,Armaan Malik",14-06-2019,272532,77,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T00:11:37Z,"desi pop,filmi,modern bollywood",0.607,0.713,4,-5.105,1,0.03,0.56,0.0000498,0.101,0.611,124.868,4
5aU0fpmu2sdYJVOHVHCz5s,"1wRPtKGflJrBx9BmLsSwlU,3OLGltG8UPIea8sA4w0yg0,0oOet2f43PA68X5RxKobEy",Teri Ore,Singh Is Kinng,"Pritam,Rahat Fateh Ali Khan,Shreya Ghoshal",30-06-2008,339644,68,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T15:04:47Z,"filmi,indian instrumental,modern bollywood,classic pakistani pop,qawwali,sufi",0.467,0.791,2,-4.678,1,0.0948,0.168,0,0.253,0.695,83.354,4
2RNCGsAi3ERAf2k2Mhhdyu,"3OLGltG8UPIea8sA4w0yg0,4HQeSXwG2BVH0KvxHE5oCf",Surili Akhiyon Wale (From Veer),Veer,"Rahat Fateh Ali Khan,Suzanne D'Mello",21-12-2009,331758,24,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T15:09:06Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",0.514,0.574,4,-5.788,1,0.0312,0.402,0,0.0965,0.4,75.89,4
4FycJoCvAUnFCZbb4r66z0,"5wQDQFm7Ku8WWGi5xqJ9lp,5T2I75UlGBcWd5nVyfmL13,1RZXnoF42isxhijfdRFh75,2JSYASbWU5Y0fVpts3Eq7g",Bahon Mein Chale Aao,Old Is Gold,"Jyotica Tangri,Mika Singh,Ravi Pawar,R. D. Burman",21-05-2018,194990,32,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T18:48:39Z,"desi pop,filmi,modern bollywood,chutney,classic bollywood",0.683,0.527,4,-8.021,1,0.0285,0.652,0.0194,0.102,0.7,139.887,4
0XCtRvfDHT98h0iUSDFtyO,3OzUySgSF8QxZScB0RxDCB,Chaap Tilak,Chaap Tilak,Namita Choudhary,10-12-2020,194821,57,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T18:51:12Z,desi pop,0.544,0.38,6,-8.339,1,0.0318,0.859,0,0.0762,0.149,84.267,4
7E4sdzJDrVMu8qcwyxz3vP,"4f7KfxeHq9BiylGmyXepGt,1tqysapcCh1lWEAc9dIFpa",Sawarne Lage,Sawarne Lage,"Tanishk Bagchi,Jubin Nautiyal",23-08-2018,167000,57,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T18:52:37Z,"desi pop,filmi,modern bollywood,hare krishna",0.784,0.679,1,-5.797,1,0.0357,0.0882,0.000105,0.0886,0.311,100.037,4
455lcFHS2MOMKcGquhAf22,"0E02VcvA5p1ndkLdqWD5JB,6rOmL22Rvtv9INMpxfLluj",Shaamat (From Ek Villain Returns),Shaamat (From Ek Villain Returns),"Ankit Tiwari,Tara Sutaria",16-07-2022,334173,55,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T20:01:56Z,"filmi,modern bollywood",0.537,0.628,10,-5.342,0,0.029,0.148,0,0.0355,0.514,97.87,4
4Zzw8CESa97fNrmrvEdIuL,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw,2fMqTqiTxUDlmcOEPaQSsx",Phir Na Aisi Raat Aayegi (From Laal Singh Chaddha),Phir Na Aisi Raat Aayegi (From Laal Singh Chaddha),"Pritam,Arijit Singh,Amitabh Bhattacharya",24-06-2022,283225,59,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T20:23:52Z,"filmi,indian instrumental,modern bollywood",0.435,0.418,1,-7.915,0,0.0295,0.903,0,0.1,0.212,128.049,4
0DEe4g0xvRDTxpFO6a44pv,1UAzmnFgjizIDvtHvnCdEq,Ye Adah,Ye Adah,Stebin Ben,12-07-2022,186600,32,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T20:27:48Z,"desi pop,filmi,modern bollywood",0.765,0.81,5,-6.404,0,0.0456,0.393,0.00000183,0.0355,0.906,99.99,4
73S4ddexakfYxzzFuWY3rB,"2UwDJeoMqYers5Jmm75zm2,5X6ShVeOR0RNA0QLpFksuj,47alRXX8AZZKee6glPMZXq",Teri Mohabbat,Teri Mohabbat,"Antara Mitra,Saaj Bhatt,Amjad Nadeem Aamir",02-06-2022,236181,29,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T20:30:25Z,"modern bollywood,desi pop",0.583,0.655,6,-4.491,1,0.0313,0.519,0,0.193,0.407,109.939,4
1jjSjma0cfNUhyOUzQqt6J,"1mYsTxnqsietFxj1OgoGbG,1EKK9k0IAwV1oeJfZITSYo,7FaGCZiP3s6X7jQTB8EhfI",Tu Bin Bataye,Rang De Basanti (Original Motion Picture Soundtrack),"A.R. Rahman,Madhushree,Naresh Iyer",04-12-2005,357626,54,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-21T23:46:19Z,"filmi,tamil pop",0.528,0.427,1,-10.848,1,0.0325,0.399,0.0188,0.0931,0.11,120.076,4
0NoNwbg1fnrb3DHCZ8We6q,1bLQBuSop3ekE5Qustj5nP,Rock Tha Party,Introducing…,Bombay Rockers,31-05-2005,212653,50,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-23T20:53:46Z,bhangra,0.831,0.728,8,-4.625,1,0.0459,0.0865,0,0.113,0.896,109.977,4
6MudETKykE31rz3v2DOHa0,"3OLGltG8UPIea8sA4w0yg0,0oOet2f43PA68X5RxKobEy",Dagabaaz Re,Dabangg 2,"Rahat Fateh Ali Khan,Shreya Ghoshal",17-11-2012,287204,64,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-24T23:20:24Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",0.595,0.766,7,-9.303,1,0.0551,0.416,0,0.115,0.818,145.541,3
73m0ROzv1B86iNvuo8rh8z,1mYsTxnqsietFxj1OgoGbG,Tu Bole .Main Boloon,Jaane Tu... Ya Jaane Na,A.R. Rahman,21-05-2008,273693,40,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-25T00:51:52Z,filmi,0.572,0.472,7,-8.741,1,0.0585,0.545,0.00082,0.18,0.235,130.028,4
4OGocHpMdz9Uyp6vmifqfO,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw,3yMmYEklQ7gLOZXEFNd3xr",Dhokha Dhadi,R... Rajkumar (Original Motion Picture Soundtrack),"Pritam,Arijit Singh,Palak Muchhal",28-10-2013,248546,76,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-25T00:54:14Z,"filmi,indian instrumental,modern bollywood",0.587,0.711,2,-6.196,1,0.0449,0.473,0,0.11,0.864,91.918,4
4m7DESgzHg0nPZeu8f8dwj,5tJx4B5oBr1LJkkHI8GFYX,Do Dil Mil Rahe Hain - Cover Version,Do Dil Mil Rahe Hain (Cover Version),Rahul Jain,13-12-2019,171750,37,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-25T17:30:29Z,"desi pop,modern bollywood",0.352,0.339,6,-6.734,1,0.0302,0.792,0,0.114,0.321,79.37,4
0kfAR4X0jQfyXcUSieDmz7,"0oOet2f43PA68X5RxKobEy,5cB4d4jPYjMT326sjihQ4m",Mujhe Tumse Mohabbat Hai,Tumsa Nahin Dekha A Love Story,"Shreya Ghoshal,Shaan",24-09-2004,351400,47,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-25T22:30:54Z,"filmi,modern bollywood",0.749,0.68,4,-7.318,0,0.0349,0.346,0.0000722,0.269,0.699,119.998,4
2VNcZ73VycWbRAcstTSngw,0B1Dgw1mVekSkG87xIUUTU,Love Mixtape (Mashup Lofi),Love Mixtape (Mashup Lofi),SKY THE SANGEETKAR,17-03-2022,207404,65,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-27T21:53:29Z,,0.248,0.386,11,-13.026,1,0.0391,0.723,0.0077,0.39,0.228,83.001,4
758bC665a7iAj9M9JV74qt,5zoUMrQEbTPTnFKgO8Xd6a,Raabta Lofi Mix - Lo-Fi Version,Raabta Lofi Mix (Lo-Fi Version),Harshal Rajput,25-11-2021,175464,45,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-27T22:04:46Z,indian lo-fi,0.739,0.322,9,-11.718,0,0.0404,0.53,0,0.356,0.323,118.018,4
0Myo6gFupsra0lFwJKDqsw,"1rpoUNG0STk0Vw4BNVaP17,1SJOL9HJ08YOn92lFcYf8a,0L5GV6LN8SWWUWIdBbTLTZ",Mitwa - Lofi Flip,Mitwa (Lofi Flip),"Silent Ocean,Shankar Mahadevan,Shankar-Ehsaan-Loy",26-11-2021,226560,45,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-27T23:51:20Z,"indian lo-fi,modern bhajan,filmi,modern bollywood",0.326,0.375,9,-11.408,1,0.0329,0.288,0.000328,0.273,0.151,101.355,4
2l3dFxtoSMgMQVyRIUHjpz,3iGhlvzpXc0UHBQ7klAItX,Akhiyaan,Akhiyaan,Mitraz,04-09-2022,191868,74,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-28T19:27:23Z,desi pop,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,4
6MZCYPT3hZPzwJGLnXn1RF,"5l1aGNGCRGomCMHVufh6xC,2JSYASbWU5Y0fVpts3Eq7g",Bade Achhe Lagte Hain,Balika Badhu,"Amit Kumar,R. D. Burman",15-03-1976,312080,64,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-30T16:53:23Z,"classic bollywood,filmi,chutney",0.378,0.146,6,-15.412,1,0.0403,0.897,0.0000162,0.122,0.178,138.649,3
1rPLLqFp7DBE2e7xtOHylq,"5UwajbXvPlQp3fBGAvBkMF,4LlqnpFhrWde06R8uKKyvl,5ipxgUVKwOEwJNUnHgeOfl,2JSYASbWU5Y0fVpts3Eq7g",Yeh Shaam Mastaani,Yeh Shaam Mastaani - Siddharth Mohan FEAT. Bawa Gulzar,"Siddharth Mohan,Sukhwinder Singh Sahani,Bawa Gulzar,R. D. Burman",17-08-2017,228000,38,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-30T16:57:29Z,"chutney,classic bollywood,filmi",0.721,0.55,6,-5.857,1,0.0315,0.565,0,0.0917,0.47,123.963,4
6aPmNrzDgCIAYeuQBtAXYo,7IamkJSsxpZ8fi6FfSsWt2,Kya hua Tera Wada,Popular Covers - Saregama And Pehchan Music,Pranav Chandran,06-08-2021,178520,47,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-30T17:02:18Z,,0.6,0.22,6,-10.849,1,0.0351,0.96,0,0.11,0.175,77.887,4
1Q9ME2mhsXqwtMszjrSl39,"70B80Lwx2sxti0M1Ng9e8K,3gBKY0y3dFFVRqicLnVZYz",Dil Ne Yeh Kaha Hain Dil Se,Dhadkan (Original Motion Picture Soundtrack),"Udit Narayan,Alka Yagnik",02-07-2000,426631,65,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-30T18:28:40Z,"chutney,filmi,odia pop,hare krishna,modern bollywood",0.628,0.665,7,-9.988,0,0.0428,0.331,0.00000191,0.238,0.731,80.709,4
4MnDLNhqL6HuSzFO4b4rvJ,"0L5GV6LN8SWWUWIdBbTLTZ,1SJOL9HJ08YOn92lFcYf8a",Aaj Kal Zindagi,Wake Up Sid (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy,Shankar Mahadevan",21-08-2009,254506,53,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-07-31T18:23:23Z,"filmi,modern bollywood",0.639,0.617,4,-8.897,1,0.0329,0.21,0.00558,0.099,0.405,134.95,4
43wLf5iwEFm65mp6K06kVy,"1tqysapcCh1lWEAc9dIFpa,3ZxZ03fj3tXBZHZWzvaLSM",Bawara Mann,Jolly Ll.B 2,"Jubin Nautiyal,Neeti Mohan",13-01-2017,216073,52,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-08-01T21:20:52Z,"filmi,hare krishna,modern bollywood",0.474,0.454,8,-8.334,1,0.0259,0.678,0.00175,0.313,0.338,85.046,4
6UeEm5XPsleVD85kNHCu1n,"0GF4shudTAFv8ak9eWdd4Y,2JSYASbWU5Y0fVpts3Eq7g",Yeh Sham Mastani,Kati Patang,"Kishore Kumar,R. D. Burman",01-01-1970,276855,66,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-08-04T02:48:29Z,"classic bollywood,filmi,chutney",0.447,0.476,6,-11.007,1,0.0343,0.891,0,0.323,0.563,116.187,4
1mPNK9DQVA7gJNtJ20PZu3,"0GF4shudTAFv8ak9eWdd4Y,2JSYASbWU5Y0fVpts3Eq7g",Ek Ajnabee Haseena Se,Ajanabee,"Kishore Kumar,R. D. Burman",18-09-1974,266145,67,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-08-04T03:41:42Z,"classic bollywood,filmi,chutney",0.331,0.551,6,-8.505,1,0.0379,0.989,0.511,0.564,0.664,97.18,4
1IZHyKpvgxTjACPSBWQxbf,"5as8A4G47Ohu9NSWs3Je8U,0GF4shudTAFv8ak9eWdd4Y,2JSYASbWU5Y0fVpts3Eq7g",O Meri Soni Meri Tamanna,Yaadon Ki Baaraat,"Asha Bhosle,Kishore Kumar,R. D. Burman",11-03-1973,270160,48,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-08-04T03:42:32Z,"chutney,classic bollywood,filmi",0.296,0.585,10,-11.217,0,0.0567,0.676,0.00036,0.0778,0.359,115.657,4
5NBIQcR0HX1SWsE2W9JSvK,"6tTBTKIvckFAIzxeNAvnnF,3gBKY0y3dFFVRqicLnVZYz,39sYxHwQHMSMAEvLUVCjO6,4YgUVg4p7xtMOrOS4GjiJZ",Kuch Kuch Hota Hai - Lofi Remix,Kuch Kuch Hota Hai (Lofi Remix),"DJ Nyk,Alka Yagnik,Shubhashree Subramanian,Jatin-Lalit",10-12-2021,172800,41,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-08-04T04:11:13Z,"indian edm,filmi,hare krishna,modern bollywood,afghan pop,chutney,classic bollywood",0.59,0.255,2,-11.878,1,0.0292,0.938,0.952,0.125,0.265,150.038,4
